strategy,underlying,expiry_kind,expiry,option_type,entry_time,entry_price,exit_time,exit_price,exit_reason,blended_return,max_possible_return,ladder_exits,remaining_at_exit
target_50pct,SENSEX,weekly,2026-02-12,PE,2026-02-05 09:45:00+05:30,142.1,2026-02-12 15:30:00+05:30,0.05,hold_to_end,-99.9648,24.9472,,0.0
target_75pct,SENSEX,weekly,2026-02-12,PE,2026-02-05 09:45:00+05:30,142.1,2026-02-12 15:30:00+05:30,0.05,hold_to_end,-99.9648,24.9472,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-19,CE,2026-02-06 11:50:00+05:30,608.35,2026-02-09 09:15:00+05:30,907.665,trail_stop,42.6006,83.4635,30.0|40.0|50.0,0.5
target_30pct,SENSEX,weekly,2026-02-19,CE,2026-02-06 11:50:00+05:30,608.35,2026-02-09 09:15:00+05:30,790.855,target_30pct_hit,30.0,83.4635,,0.0
target_50pct,SENSEX,weekly,2026-02-19,CE,2026-02-06 11:50:00+05:30,608.35,2026-02-09 09:15:00+05:30,912.525,target_50pct_hit,50.0,83.4635,,0.0
target_75pct,SENSEX,weekly,2026-02-19,CE,2026-02-06 11:50:00+05:30,608.35,2026-02-10 09:50:00+05:30,1064.6125,target_75pct_hit,75.0,83.4635,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-19,CE,2026-02-09 13:15:00+05:30,890.0,2026-02-12 09:35:00+05:30,623.0,hard_sl,-30.0,25.4045,,1.0
target_30pct,SENSEX,weekly,2026-02-19,CE,2026-02-09 13:15:00+05:30,890.0,2026-02-19 15:30:00+05:30,0.05,hold_to_end,-99.9944,25.4045,,0.0
target_50pct,SENSEX,weekly,2026-02-19,CE,2026-02-09 13:15:00+05:30,890.0,2026-02-19 15:30:00+05:30,0.05,hold_to_end,-99.9944,25.4045,,0.0
target_75pct,SENSEX,weekly,2026-02-19,CE,2026-02-09 13:15:00+05:30,890.0,2026-02-19 15:30:00+05:30,0.05,hold_to_end,-99.9944,25.4045,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-19,PE,2026-02-06 13:05:00+05:30,880.15,2026-02-09 09:15:00+05:30,616.105,hard_sl,-30.0,50.8947,,1.0
target_30pct,SENSEX,weekly,2026-02-19,PE,2026-02-06 13:05:00+05:30,880.15,2026-02-13 15:10:00+05:30,1144.195,target_30pct_hit,30.0,50.8947,,0.0
target_50pct,SENSEX,weekly,2026-02-19,PE,2026-02-06 13:05:00+05:30,880.15,2026-02-16 09:15:00+05:30,1320.225,target_50pct_hit,50.0,50.8947,,0.0
target_75pct,SENSEX,weekly,2026-02-19,PE,2026-02-06 13:05:00+05:30,880.15,2026-02-19 15:30:00+05:30,1198.0,hold_to_end,36.1132,50.8947,,0.0
staggered_30_sl30_trail10,SENSEX,weekly,2026-02-19,PE,2026-02-17 14:15:00+05:30,536.1,2026-02-18 09:15:00+05:30,375.27,hard_sl,-30.0,131.3747,,1.0
target_30pct,SENSEX,weekly,2026-02-19,PE,2026-02-17 14:15:00+05:30,536.1,2026-02-19 12:15:00+05:30,696.93,target_30pct_hit,30.0,131.3747,,0.0
target_50pct,SENSEX,weekly,2026-02-19,PE,2026-02-17 14:15:00+05:30,536.1,2026-02-19 12:45:00+05:30,804.15,target_50pct_hit,50.0,131.3747,,0.0
target_75pct,SENSEX,weekly,2026-02-19,PE,2026-02-17 14:15:00+05:30,536.1,2026-02-19 14:45:00+05:30,938.175,target_75pct_hit,75.0,131.3747,,0.0
