underlying,expiry,option_type,timeframe,target,entry_time,entry_price,exit_idx,exit_reason,return_pct,max_possible_return_pct
TATAELXSI,2025-05-29,PE,30m,50,2025-05-06 06:45:00+00:00,214.55,129,target_50pct,50,60.8017
TATAELXSI,2025-05-29,PE,30m,75,2025-05-06 06:45:00+00:00,214.55,143,stop_loss,-54.9755,60.8017
TATAELXSI,2025-06-26,PE,30m,20,2025-06-12 09:15:00+00:00,130.7,59,target_20pct,20,92.1194
TATAELXSI,2025-06-26,PE,30m,30,2025-06-12 09:15:00+00:00,130.7,59,target_30pct,30,92.1194
TATAELXSI,2025-06-26,PE,30m,50,2025-06-12 09:15:00+00:00,130.7,72,target_50pct,50,92.1194
TATAELXSI,2025-06-26,PE,30m,75,2025-06-12 09:15:00+00:00,130.7,72,target_75pct,75,92.1194
TATAELXSI,2025-06-26,PE,30m,20,2025-06-18 07:15:00+00:00,147.85,113,target_20pct,20,62.3605
TATAELXSI,2025-06-26,PE,30m,30,2025-06-18 07:15:00+00:00,147.85,117,target_30pct,30,62.3605
TATAELXSI,2025-06-26,PE,30m,50,2025-06-18 07:15:00+00:00,147.85,120,target_50pct,50,62.3605
TATAELXSI,2025-06-26,PE,30m,75,2025-06-18 07:15:00+00:00,147.85,161,hold_to_end,16.4694,62.3605
TATAELXSI,2025-07-31,CE,30m,20,2025-06-27 04:15:00+00:00,236.3,80,stop_loss,-55.4592,2.3275
TATAELXSI,2025-07-31,CE,30m,30,2025-06-27 04:15:00+00:00,236.3,80,stop_loss,-55.4592,2.3275
TATAELXSI,2025-07-31,CE,30m,50,2025-06-27 04:15:00+00:00,236.3,80,stop_loss,-55.4592,2.3275
TATAELXSI,2025-07-31,CE,30m,75,2025-06-27 04:15:00+00:00,236.3,80,stop_loss,-55.4592,2.3275
TATAELXSI,2025-07-31,CE,30m,20,2025-07-03 06:45:00+00:00,160.0,169,stop_loss,-67.5,51.125
TATAELXSI,2025-07-31,CE,30m,30,2025-07-03 06:45:00+00:00,160.0,169,stop_loss,-67.5,51.125
TATAELXSI,2025-07-31,CE,30m,50,2025-07-03 06:45:00+00:00,160.0,169,stop_loss,-67.5,51.125
TATAELXSI,2025-07-31,CE,30m,75,2025-07-03 06:45:00+00:00,160.0,169,stop_loss,-67.5,51.125
TATAELXSI,2025-07-31,CE,30m,20,2025-07-14 05:15:00+00:00,111.15,195,target_20pct,20,117.5439
TATAELXSI,2025-07-31,CE,30m,30,2025-07-14 05:15:00+00:00,111.15,195,target_30pct,30,117.5439
TATAELXSI,2025-07-31,CE,30m,50,2025-07-14 05:15:00+00:00,111.15,195,target_50pct,50,117.5439
TATAELXSI,2025-07-31,CE,30m,75,2025-07-14 05:15:00+00:00,111.15,195,target_75pct,75,117.5439
TATAELXSI,2025-07-31,PE,30m,20,2025-06-26 06:15:00+00:00,286.95,68,target_20pct,20,94.2847
TATAELXSI,2025-07-31,PE,30m,30,2025-06-26 06:15:00+00:00,286.95,78,target_30pct,30,94.2847
TATAELXSI,2025-07-31,PE,30m,50,2025-06-26 06:15:00+00:00,286.95,162,target_50pct,50,94.2847
TATAELXSI,2025-07-31,PE,30m,75,2025-06-26 06:15:00+00:00,286.95,162,target_75pct,75,94.2847
TATAELXSI,2025-07-31,PE,30m,20,2025-07-17 07:45:00+00:00,164.9,229,target_20pct,20,93.0564
TATAELXSI,2025-07-31,PE,30m,30,2025-07-17 07:45:00+00:00,164.9,240,target_30pct,30,93.0564
TATAELXSI,2025-07-31,PE,30m,50,2025-07-17 07:45:00+00:00,164.9,303,target_50pct,50,93.0564
TATAELXSI,2025-07-31,PE,30m,75,2025-07-17 07:45:00+00:00,164.9,319,target_75pct,75,93.0564
TATAELXSI,2025-08-28,CE,30m,20,2025-07-30 06:15:00+00:00,238.6,160,stop_loss,-53.1852,3.3948
TATAELXSI,2025-08-28,CE,30m,30,2025-07-30 06:15:00+00:00,238.6,160,stop_loss,-53.1852,3.3948
TATAELXSI,2025-08-28,CE,30m,50,2025-07-30 06:15:00+00:00,238.6,160,stop_loss,-53.1852,3.3948
TATAELXSI,2025-08-28,CE,30m,75,2025-07-30 06:15:00+00:00,238.6,160,stop_loss,-53.1852,3.3948
TATAELXSI,2025-08-28,CE,30m,20,2025-08-18 04:45:00+00:00,36.75,264,stop_loss,-54.966,17.1429
TATAELXSI,2025-08-28,CE,30m,30,2025-08-18 04:45:00+00:00,36.75,264,stop_loss,-54.966,17.1429
TATAELXSI,2025-08-28,CE,30m,50,2025-08-18 04:45:00+00:00,36.75,264,stop_loss,-54.966,17.1429
TATAELXSI,2025-08-28,CE,30m,75,2025-08-18 04:45:00+00:00,36.75,264,stop_loss,-54.966,17.1429
TATAELXSI,2025-08-28,CE,30m,20,2025-08-20 07:15:00+00:00,31.0,285,target_20pct,20,38.871
TATAELXSI,2025-08-28,CE,30m,30,2025-08-20 07:15:00+00:00,31.0,285,target_30pct,30,38.871
TATAELXSI,2025-08-28,CE,30m,50,2025-08-20 07:15:00+00:00,31.0,298,stop_loss,-53.0645,38.871
TATAELXSI,2025-08-28,CE,30m,75,2025-08-20 07:15:00+00:00,31.0,298,stop_loss,-53.0645,38.871
TATAELXSI,2025-08-28,PE,30m,20,2025-07-18 03:45:00+00:00,140.0,135,target_20pct,20,400.1071
TATAELXSI,2025-08-28,PE,30m,30,2025-07-18 03:45:00+00:00,140.0,135,target_30pct,30,400.1071
TATAELXSI,2025-08-28,PE,30m,50,2025-07-18 03:45:00+00:00,140.0,228,target_50pct,50,400.1071
TATAELXSI,2025-08-28,PE,30m,75,2025-07-18 03:45:00+00:00,140.0,231,target_75pct,75,400.1071
TATAELXSI,2025-08-28,PE,30m,20,2025-08-14 09:45:00+00:00,367.0,360,target_20pct,20,90.7766
TATAELXSI,2025-08-28,PE,30m,30,2025-08-14 09:45:00+00:00,367.0,379,target_30pct,30,90.7766
TATAELXSI,2025-08-28,PE,30m,50,2025-08-14 09:45:00+00:00,367.0,394,target_50pct,50,90.7766
TATAELXSI,2025-08-28,PE,30m,75,2025-08-14 09:45:00+00:00,367.0,406,target_75pct,75,90.7766
TATAELXSI,2025-09-30,CE,30m,20,2025-09-02 05:15:00+00:00,220.1,103,target_20pct,20,161.2449
TATAELXSI,2025-09-30,CE,30m,30,2025-09-02 05:15:00+00:00,220.1,103,target_30pct,30,161.2449
TATAELXSI,2025-09-30,CE,30m,50,2025-09-02 05:15:00+00:00,220.1,104,target_50pct,50,161.2449
TATAELXSI,2025-09-30,CE,30m,75,2025-09-02 05:15:00+00:00,220.1,104,target_75pct,75,161.2449
TATAELXSI,2025-09-30,PE,30m,20,2025-09-22 05:15:00+00:00,15.55,230,target_20pct,20,510.9325
TATAELXSI,2025-09-30,PE,30m,30,2025-09-22 05:15:00+00:00,15.55,231,target_30pct,30,510.9325
TATAELXSI,2025-09-30,PE,30m,50,2025-09-22 05:15:00+00:00,15.55,233,target_50pct,50,510.9325
TATAELXSI,2025-09-30,PE,30m,75,2025-09-22 05:15:00+00:00,15.55,234,target_75pct,75,510.9325
TATAELXSI,2025-09-30,PE,30m,20,2025-09-26 03:45:00+00:00,30.0,273,target_20pct,20,216.6667
TATAELXSI,2025-09-30,PE,30m,30,2025-09-26 03:45:00+00:00,30.0,276,target_30pct,30,216.6667
TATAELXSI,2025-09-30,PE,30m,50,2025-09-26 03:45:00+00:00,30.0,276,target_50pct,50,216.6667
TATAELXSI,2025-09-30,PE,30m,75,2025-09-26 03:45:00+00:00,30.0,280,target_75pct,75,216.6667
TATAELXSI,2025-10-28,CE,30m,20,2025-10-03 07:15:00+00:00,168.0,91,target_20pct,20,125.0
TATAELXSI,2025-10-28,CE,30m,30,2025-10-03 07:15:00+00:00,168.0,91,target_30pct,30,125.0
TATAELXSI,2025-10-28,CE,30m,50,2025-10-03 07:15:00+00:00,168.0,115,target_50pct,50,125.0
TATAELXSI,2025-10-28,CE,30m,75,2025-10-03 07:15:00+00:00,168.0,115,target_75pct,75,125.0
TATAELXSI,2025-10-28,CE,30m,20,2025-10-16 04:45:00+00:00,167.0,247,target_20pct,20,89.8802
TATAELXSI,2025-10-28,CE,30m,30,2025-10-16 04:45:00+00:00,167.0,247,target_30pct,30,89.8802
TATAELXSI,2025-10-28,CE,30m,50,2025-10-16 04:45:00+00:00,167.0,248,target_50pct,50,89.8802
TATAELXSI,2025-10-28,CE,30m,75,2025-10-16 04:45:00+00:00,167.0,263,target_75pct,75,89.8802
TATAELXSI,2025-10-28,PE,30m,20,2025-10-13 04:45:00+00:00,122.0,221,stop_loss,-64.3033,20.4918
TATAELXSI,2025-10-28,PE,30m,30,2025-10-13 04:45:00+00:00,122.0,221,stop_loss,-64.3033,20.4918
TATAELXSI,2025-10-28,PE,30m,50,2025-10-13 04:45:00+00:00,122.0,221,stop_loss,-64.3033,20.4918
TATAELXSI,2025-10-28,PE,30m,75,2025-10-13 04:45:00+00:00,122.0,221,stop_loss,-64.3033,20.4918
TATAELXSI,2025-11-25,CE,30m,20,2025-10-23 05:15:00+00:00,103.3,111,target_20pct,20,62.8267
TATAELXSI,2025-11-25,CE,30m,30,2025-10-23 05:15:00+00:00,103.3,112,target_30pct,30,62.8267
TATAELXSI,2025-11-25,CE,30m,50,2025-10-23 05:15:00+00:00,103.3,126,target_50pct,50,62.8267
TATAELXSI,2025-11-25,CE,30m,75,2025-10-23 05:15:00+00:00,103.3,207,stop_loss,-51.5005,62.8267
TATAELXSI,2025-11-25,CE,30m,20,2025-11-11 08:15:00+00:00,28.0,268,target_20pct,20,164.2857
TATAELXSI,2025-11-25,CE,30m,30,2025-11-11 08:15:00+00:00,28.0,268,target_30pct,30,164.2857
TATAELXSI,2025-11-25,CE,30m,50,2025-11-11 08:15:00+00:00,28.0,269,target_50pct,50,164.2857
TATAELXSI,2025-11-25,CE,30m,75,2025-11-11 08:15:00+00:00,28.0,269,target_75pct,75,164.2857
TATAELXSI,2025-11-25,CE,30m,20,2025-11-19 08:15:00+00:00,14.2,358,stop_loss,-63.3803,14.4366
TATAELXSI,2025-11-25,CE,30m,30,2025-11-19 08:15:00+00:00,14.2,358,stop_loss,-63.3803,14.4366
TATAELXSI,2025-11-25,CE,30m,50,2025-11-19 08:15:00+00:00,14.2,358,stop_loss,-63.3803,14.4366
TATAELXSI,2025-11-25,CE,30m,75,2025-11-19 08:15:00+00:00,14.2,358,stop_loss,-63.3803,14.4366
TATAELXSI,2025-11-25,PE,30m,20,2025-10-31 07:15:00+00:00,218.0,159,target_20pct,20,120.2294
TATAELXSI,2025-11-25,PE,30m,30,2025-10-31 07:15:00+00:00,218.0,172,target_30pct,30,120.2294
TATAELXSI,2025-11-25,PE,30m,50,2025-10-31 07:15:00+00:00,218.0,177,target_50pct,50,120.2294
TATAELXSI,2025-11-25,PE,30m,75,2025-10-31 07:15:00+00:00,218.0,179,target_75pct,75,120.2294
TATAELXSI,2025-11-25,PE,30m,20,2025-11-11 03:45:00+00:00,428.0,231,stop_loss,-51.6121,6.2734
TATAELXSI,2025-11-25,PE,30m,30,2025-11-11 03:45:00+00:00,428.0,231,stop_loss,-51.6121,6.2734
TATAELXSI,2025-11-25,PE,30m,50,2025-11-11 03:45:00+00:00,428.0,231,stop_loss,-51.6121,6.2734
TATAELXSI,2025-11-25,PE,30m,75,2025-11-11 03:45:00+00:00,428.0,231,stop_loss,-51.6121,6.2734
TATAELXSI,2025-11-25,PE,30m,20,2025-11-14 05:15:00+00:00,338.75,320,target_20pct,20,34.2731
TATAELXSI,2025-11-25,PE,30m,30,2025-11-14 05:15:00+00:00,338.75,329,target_30pct,30,34.2731
TATAELXSI,2025-11-25,PE,30m,50,2025-11-14 05:15:00+00:00,338.75,331,hold_to_end,34.2731,34.2731
TATAELXSI,2025-11-25,PE,30m,75,2025-11-14 05:15:00+00:00,338.75,331,hold_to_end,34.2731,34.2731
TATAELXSI,2025-12-30,CE,30m,20,2025-11-19 05:45:00+00:00,258.1,145,stop_loss,-50.3681,25.6683
TATAELXSI,2025-12-30,CE,30m,30,2025-11-19 05:45:00+00:00,258.1,145,stop_loss,-50.3681,25.6683
TATAELXSI,2025-12-30,CE,30m,50,2025-11-19 05:45:00+00:00,258.1,145,stop_loss,-50.3681,25.6683
TATAELXSI,2025-12-30,CE,30m,75,2025-11-19 05:45:00+00:00,258.1,145,stop_loss,-50.3681,25.6683
TATAELXSI,2025-12-30,CE,30m,20,2025-12-03 05:15:00+00:00,147.35,220,stop_loss,-60.1629,120.1222
TATAELXSI,2025-12-30,CE,30m,30,2025-12-03 05:15:00+00:00,147.35,220,stop_loss,-60.1629,120.1222
TATAELXSI,2025-12-30,CE,30m,50,2025-12-03 05:15:00+00:00,147.35,220,stop_loss,-60.1629,120.1222
TATAELXSI,2025-12-30,CE,30m,75,2025-12-03 05:15:00+00:00,147.35,220,stop_loss,-60.1629,120.1222
TATAELXSI,2025-12-30,CE,30m,20,2025-12-12 08:15:00+00:00,42.5,277,target_20pct,20,663.1765
TATAELXSI,2025-12-30,CE,30m,30,2025-12-12 08:15:00+00:00,42.5,279,target_30pct,30,663.1765
TATAELXSI,2025-12-30,CE,30m,50,2025-12-12 08:15:00+00:00,42.5,279,target_50pct,50,663.1765
TATAELXSI,2025-12-30,CE,30m,75,2025-12-12 08:15:00+00:00,42.5,279,target_75pct,75,663.1765
TATAELXSI,2025-12-30,CE,30m,20,2025-12-19 03:45:00+00:00,78.4,331,target_20pct,20,313.7117
TATAELXSI,2025-12-30,CE,30m,30,2025-12-19 03:45:00+00:00,78.4,331,target_30pct,30,313.7117
TATAELXSI,2025-12-30,CE,30m,50,2025-12-19 03:45:00+00:00,78.4,331,target_50pct,50,313.7117
TATAELXSI,2025-12-30,CE,30m,75,2025-12-19 03:45:00+00:00,78.4,331,target_75pct,75,313.7117
TATAELXSI,2025-12-30,PE,30m,20,2025-11-24 09:45:00+00:00,182.0,206,stop_loss,-52.4725,89.8901
TATAELXSI,2025-12-30,PE,30m,30,2025-11-24 09:45:00+00:00,182.0,206,stop_loss,-52.4725,89.8901
TATAELXSI,2025-12-30,PE,30m,50,2025-11-24 09:45:00+00:00,182.0,206,stop_loss,-52.4725,89.8901
TATAELXSI,2025-12-30,PE,30m,75,2025-11-24 09:45:00+00:00,182.0,206,stop_loss,-52.4725,89.8901
TATAELXSI,2025-12-30,PE,30m,20,2025-12-08 05:15:00+00:00,108.0,237,target_20pct,20,220.0
TATAELXSI,2025-12-30,PE,30m,30,2025-12-08 05:15:00+00:00,108.0,238,target_30pct,30,220.0
TATAELXSI,2025-12-30,PE,30m,50,2025-12-08 05:15:00+00:00,108.0,239,target_50pct,50,220.0
TATAELXSI,2025-12-30,PE,30m,75,2025-12-08 05:15:00+00:00,108.0,239,target_75pct,75,220.0
TATAELXSI,2025-12-30,PE,30m,20,2025-12-16 09:45:00+00:00,227.45,347,stop_loss,-59.0459,15.9376
TATAELXSI,2025-12-30,PE,30m,30,2025-12-16 09:45:00+00:00,227.45,347,stop_loss,-59.0459,15.9376
TATAELXSI,2025-12-30,PE,30m,50,2025-12-16 09:45:00+00:00,227.45,347,stop_loss,-59.0459,15.9376
TATAELXSI,2025-12-30,PE,30m,75,2025-12-16 09:45:00+00:00,227.45,347,stop_loss,-59.0459,15.9376
TATAELXSI,2026-01-27,CE,30m,20,2026-01-07 03:45:00+00:00,375.0,32,target_20pct,20,79.68
TATAELXSI,2026-01-27,CE,30m,30,2026-01-07 03:45:00+00:00,375.0,32,target_30pct,30,79.68
TATAELXSI,2026-01-27,CE,30m,50,2026-01-07 03:45:00+00:00,375.0,32,target_50pct,50,79.68
TATAELXSI,2026-01-27,CE,30m,75,2026-01-07 03:45:00+00:00,375.0,36,target_75pct,75,79.68
TATAELXSI,2026-01-27,PE,30m,20,2026-01-14 08:15:00+00:00,32.85,101,target_20pct,20,82.0396
TATAELXSI,2026-01-27,PE,30m,30,2026-01-14 08:15:00+00:00,32.85,101,target_30pct,30,82.0396
TATAELXSI,2026-01-27,PE,30m,50,2026-01-14 08:15:00+00:00,32.85,107,stop_loss,-54.3379,82.0396
TATAELXSI,2026-01-27,PE,30m,75,2026-01-14 08:15:00+00:00,32.85,107,stop_loss,-54.3379,82.0396
TATAELXSI,2026-01-27,PE,30m,20,2026-01-20 03:45:00+00:00,32.7,141,target_20pct,20,82.8746
TATAELXSI,2026-01-27,PE,30m,30,2026-01-20 03:45:00+00:00,32.7,141,target_30pct,30,82.8746
TATAELXSI,2026-01-27,PE,30m,50,2026-01-20 03:45:00+00:00,32.7,142,target_50pct,50,82.8746
TATAELXSI,2026-01-27,PE,30m,75,2026-01-20 03:45:00+00:00,32.7,144,target_75pct,75,82.8746
TATAELXSI,2026-02-24,CE,30m,20,2026-01-22 08:45:00+00:00,239.0,164,target_20pct,20,20.4812
TATAELXSI,2026-02-24,CE,30m,30,2026-01-22 08:45:00+00:00,239.0,203,stop_loss,-58.6192,20.4812
TATAELXSI,2026-02-24,CE,30m,50,2026-01-22 08:45:00+00:00,239.0,203,stop_loss,-58.6192,20.4812
TATAELXSI,2026-02-24,CE,30m,75,2026-01-22 08:45:00+00:00,239.0,203,stop_loss,-58.6192,20.4812
TATAELXSI,2026-02-24,CE,30m,20,2026-02-10 05:15:00+00:00,129.0,255,stop_loss,-65.8915,15.5039
TATAELXSI,2026-02-24,CE,30m,30,2026-02-10 05:15:00+00:00,129.0,255,stop_loss,-65.8915,15.5039
TATAELXSI,2026-02-24,CE,30m,50,2026-02-10 05:15:00+00:00,129.0,255,stop_loss,-65.8915,15.5039
TATAELXSI,2026-02-24,CE,30m,75,2026-02-10 05:15:00+00:00,129.0,255,stop_loss,-65.8915,15.5039
TATAELXSI,2026-02-24,PE,30m,20,2026-01-14 06:45:00+00:00,140.0,102,target_20pct,20,575.0
TATAELXSI,2026-02-24,PE,30m,30,2026-01-14 06:45:00+00:00,140.0,109,target_30pct,30,575.0
TATAELXSI,2026-02-24,PE,30m,50,2026-01-14 06:45:00+00:00,140.0,114,target_50pct,50,575.0
TATAELXSI,2026-02-24,PE,30m,75,2026-01-14 06:45:00+00:00,140.0,185,target_75pct,75,575.0
TATAELXSI,2026-02-24,PE,30m,20,2026-02-04 05:15:00+00:00,168.7,269,target_20pct,20,460.166
TATAELXSI,2026-02-24,PE,30m,30,2026-02-04 05:15:00+00:00,168.7,269,target_30pct,30,460.166
TATAELXSI,2026-02-24,PE,30m,50,2026-02-04 05:15:00+00:00,168.7,270,target_50pct,50,460.166
TATAELXSI,2026-02-24,PE,30m,75,2026-02-04 05:15:00+00:00,168.7,272,target_75pct,75,460.166
TATAELXSI,2026-02-24,PE,30m,20,2026-02-11 08:45:00+00:00,225.45,320,target_20pct,20,319.1617
TATAELXSI,2026-02-24,PE,30m,30,2026-02-11 08:45:00+00:00,225.45,320,target_30pct,30,319.1617
TATAELXSI,2026-02-24,PE,30m,50,2026-02-11 08:45:00+00:00,225.45,320,target_50pct,50,319.1617
TATAELXSI,2026-02-24,PE,30m,75,2026-02-11 08:45:00+00:00,225.45,323,target_75pct,75,319.1617
TATAELXSI,2026-02-24,PE,30m,20,2026-02-19 09:15:00+00:00,562.15,395,target_20pct,20,68.1046
TATAELXSI,2026-02-24,PE,30m,30,2026-02-19 09:15:00+00:00,562.15,403,target_30pct,30,68.1046
TATAELXSI,2026-02-24,PE,30m,50,2026-02-19 09:15:00+00:00,562.15,407,target_50pct,50,68.1046
TATAELXSI,2026-02-24,PE,30m,75,2026-02-19 09:15:00+00:00,562.15,415,hold_to_end,61.8785,68.1046
TATAPOWER,2025-04-24,CE,30m,20,2025-03-17 22:00:00+00:00,7.8,128,target_20pct,20,136.5385
TATAPOWER,2025-04-24,CE,30m,30,2025-03-17 22:00:00+00:00,7.8,128,target_30pct,30,136.5385
TATAPOWER,2025-04-24,CE,30m,50,2025-03-17 22:00:00+00:00,7.8,138,target_50pct,50,136.5385
TATAPOWER,2025-04-24,CE,30m,75,2025-03-17 22:00:00+00:00,7.8,186,target_75pct,75,136.5385
TATAPOWER,2025-04-24,CE,30m,20,2025-03-27 06:46:00+00:00,13.1,314,target_20pct,20,39.313
TATAPOWER,2025-04-24,CE,30m,30,2025-03-27 06:46:00+00:00,13.1,441,stop_loss,-52.2901,39.313
TATAPOWER,2025-04-24,CE,30m,50,2025-03-27 06:46:00+00:00,13.1,441,stop_loss,-52.2901,39.313
TATAPOWER,2025-04-24,CE,30m,75,2025-03-27 06:46:00+00:00,13.1,441,stop_loss,-52.2901,39.313
TATAPOWER,2025-04-24,CE,30m,20,2025-04-08 07:45:00+00:00,5.25,559,target_20pct,20,247.619
TATAPOWER,2025-04-24,CE,30m,30,2025-04-08 07:45:00+00:00,5.25,559,target_30pct,30,247.619
TATAPOWER,2025-04-24,CE,30m,50,2025-04-08 07:45:00+00:00,5.25,560,target_50pct,50,247.619
TATAPOWER,2025-04-24,CE,30m,75,2025-04-08 07:45:00+00:00,5.25,641,target_75pct,75,247.619
TATAPOWER,2025-04-24,CE,30m,20,2025-04-23 08:46:00+00:00,11.3,718,target_20pct,20,61.5044
TATAPOWER,2025-04-24,CE,30m,30,2025-04-23 08:46:00+00:00,11.3,719,target_30pct,30,61.5044
TATAPOWER,2025-04-24,CE,30m,50,2025-04-23 08:46:00+00:00,11.3,724,target_50pct,50,61.5044
TATAPOWER,2025-04-24,CE,30m,75,2025-04-23 08:46:00+00:00,11.3,747,hold_to_end,38.9381,61.5044
TATAPOWER,2025-04-24,PE,30m,20,2025-03-13 05:45:00+00:00,29.0,136,stop_loss,-52.7586,36.0345
TATAPOWER,2025-04-24,PE,30m,30,2025-03-13 05:45:00+00:00,29.0,136,stop_loss,-52.7586,36.0345
TATAPOWER,2025-04-24,PE,30m,50,2025-03-13 05:45:00+00:00,29.0,136,stop_loss,-52.7586,36.0345
TATAPOWER,2025-04-24,PE,30m,75,2025-03-13 05:45:00+00:00,29.0,136,stop_loss,-52.7586,36.0345
TATAPOWER,2025-04-24,PE,30m,20,2025-03-25 04:16:00+00:00,12.95,297,target_20pct,20,204.6332
TATAPOWER,2025-04-24,PE,30m,30,2025-03-25 04:16:00+00:00,12.95,395,target_30pct,30,204.6332
TATAPOWER,2025-04-24,PE,30m,50,2025-03-25 04:16:00+00:00,12.95,405,target_50pct,50,204.6332
TATAPOWER,2025-04-24,PE,30m,75,2025-03-25 04:16:00+00:00,12.95,405,target_75pct,75,204.6332
TATAPOWER,2025-04-24,PE,30m,20,2025-04-09 04:17:00+00:00,27.5,513,stop_loss,-54.3636,0.0
TATAPOWER,2025-04-24,PE,30m,30,2025-04-09 04:17:00+00:00,27.5,513,stop_loss,-54.3636,0.0
TATAPOWER,2025-04-24,PE,30m,50,2025-04-09 04:17:00+00:00,27.5,513,stop_loss,-54.3636,0.0
TATAPOWER,2025-04-24,PE,30m,75,2025-04-09 04:17:00+00:00,27.5,513,stop_loss,-54.3636,0.0
TATAPOWER,2025-04-24,PE,30m,20,2025-04-23 04:16:00+00:00,1.55,658,stop_loss,-51.6129,9.6774
TATAPOWER,2025-04-24,PE,30m,30,2025-04-23 04:16:00+00:00,1.55,658,stop_loss,-51.6129,9.6774
TATAPOWER,2025-04-24,PE,30m,50,2025-04-23 04:16:00+00:00,1.55,658,stop_loss,-51.6129,9.6774
TATAPOWER,2025-04-24,PE,30m,75,2025-04-23 04:16:00+00:00,1.55,658,stop_loss,-51.6129,9.6774
TATAPOWER,2025-05-29,CE,30m,20,2025-04-23 09:45:00+00:00,16.25,69,target_20pct,20,26.1538
TATAPOWER,2025-05-29,CE,30m,30,2025-04-23 09:45:00+00:00,16.25,150,stop_loss,-52.9231,26.1538
TATAPOWER,2025-05-29,CE,30m,50,2025-04-23 09:45:00+00:00,16.25,150,stop_loss,-52.9231,26.1538
TATAPOWER,2025-05-29,CE,30m,75,2025-04-23 09:45:00+00:00,16.25,150,stop_loss,-52.9231,26.1538
TATAPOWER,2025-05-29,CE,30m,20,2025-05-12 04:15:00+00:00,9.3,211,target_20pct,20,113.871
TATAPOWER,2025-05-29,CE,30m,30,2025-05-12 04:15:00+00:00,9.3,212,target_30pct,30,113.871
TATAPOWER,2025-05-29,CE,30m,50,2025-05-12 04:15:00+00:00,9.3,238,target_50pct,50,113.871
TATAPOWER,2025-05-29,CE,30m,75,2025-05-12 04:15:00+00:00,9.3,251,target_75pct,75,113.871
TATAPOWER,2025-05-29,CE,30m,20,2025-05-23 09:45:00+00:00,9.65,329,target_20pct,20,26.943
TATAPOWER,2025-05-29,CE,30m,30,2025-05-23 09:45:00+00:00,9.65,361,stop_loss,-56.4767,26.943
TATAPOWER,2025-05-29,CE,30m,50,2025-05-23 09:45:00+00:00,9.65,361,stop_loss,-56.4767,26.943
TATAPOWER,2025-05-29,CE,30m,75,2025-05-23 09:45:00+00:00,9.65,361,stop_loss,-56.4767,26.943
TATAPOWER,2025-05-29,PE,30m,20,2025-04-23 05:15:00+00:00,19.85,155,target_20pct,20,89.4207
TATAPOWER,2025-05-29,PE,30m,30,2025-04-23 05:15:00+00:00,19.85,157,target_30pct,30,89.4207
TATAPOWER,2025-05-29,PE,30m,50,2025-04-23 05:15:00+00:00,19.85,183,target_50pct,50,89.4207
TATAPOWER,2025-05-29,PE,30m,75,2025-04-23 05:15:00+00:00,19.85,184,target_75pct,75,89.4207
TATAPOWER,2025-05-29,PE,30m,20,2025-05-20 09:45:00+00:00,4.59,288,target_20pct,20,104.793
TATAPOWER,2025-05-29,PE,30m,30,2025-05-20 09:45:00+00:00,4.59,288,target_30pct,30,104.793
TATAPOWER,2025-05-29,PE,30m,50,2025-05-20 09:45:00+00:00,4.59,309,target_50pct,50,104.793
TATAPOWER,2025-05-29,PE,30m,75,2025-05-20 09:45:00+00:00,4.59,309,target_75pct,75,104.793
TATAPOWER,2025-06-26,CE,30m,20,2025-05-28 04:15:00+00:00,18.0,136,stop_loss,-50.5556,28.8889
TATAPOWER,2025-06-26,CE,30m,30,2025-05-28 04:15:00+00:00,18.0,136,stop_loss,-50.5556,28.8889
TATAPOWER,2025-06-26,CE,30m,50,2025-05-28 04:15:00+00:00,18.0,136,stop_loss,-50.5556,28.8889
TATAPOWER,2025-06-26,CE,30m,75,2025-05-28 04:15:00+00:00,18.0,136,stop_loss,-50.5556,28.8889
TATAPOWER,2025-06-26,CE,30m,20,2025-06-06 06:15:00+00:00,10.8,152,target_20pct,20,114.8148
TATAPOWER,2025-06-26,CE,30m,30,2025-06-06 06:15:00+00:00,10.8,153,target_30pct,30,114.8148
TATAPOWER,2025-06-26,CE,30m,50,2025-06-06 06:15:00+00:00,10.8,161,target_50pct,50,114.8148
TATAPOWER,2025-06-26,CE,30m,75,2025-06-06 06:15:00+00:00,10.8,172,target_75pct,75,114.8148
TATAPOWER,2025-06-26,CE,30m,20,2025-06-23 08:15:00+00:00,3.65,295,target_20pct,20,197.2603
TATAPOWER,2025-06-26,CE,30m,30,2025-06-23 08:15:00+00:00,3.65,295,target_30pct,30,197.2603
TATAPOWER,2025-06-26,CE,30m,50,2025-06-23 08:15:00+00:00,3.65,296,target_50pct,50,197.2603
TATAPOWER,2025-06-26,CE,30m,75,2025-06-23 08:15:00+00:00,3.65,298,target_75pct,75,197.2603
TATAPOWER,2025-06-26,PE,30m,20,2025-05-28 08:15:00+00:00,11.15,78,target_20pct,20,31.8386
TATAPOWER,2025-06-26,PE,30m,30,2025-05-28 08:15:00+00:00,11.15,159,stop_loss,-50.6726,31.8386
TATAPOWER,2025-06-26,PE,30m,50,2025-05-28 08:15:00+00:00,11.15,159,stop_loss,-50.6726,31.8386
TATAPOWER,2025-06-26,PE,30m,75,2025-05-28 08:15:00+00:00,11.15,159,stop_loss,-50.6726,31.8386
TATAPOWER,2025-06-26,PE,30m,20,2025-06-12 08:15:00+00:00,5.4,206,target_20pct,20,172.2222
